Vertice,Pai,Nivel
1897,6788,4
1898,3434,3
1899,1418,3
1900,8167,3
1901,3363,3
1902,1654,4
1903,4002,3
1904,1707,3
1905,7185,3
1906,2848,4
1907,3249,4
1908,1,1
1909,5935,4
1910,6300,4
1911,1449,3
1912,8520,4
1913,1835,4
1914,3340,3
1915,7316,4
1916,3518,4
1917,2276,3
1918,4813,3
1919,3212,3
1920,2853,3
1921,4205,3
1922,9082,3
1923,6286,4
1924,6276,4
1925,3701,3
1926,4916,3
1927,4658,4
1928,963,4
1929,1299,2
1930,2732,4
1931,3252,4
1932,7903,4
1933,7185,3
1934,5011,3
1935,7667,3
1936,2909,3
1937,7049,4
1938,4487,3
1939,8409,3
1940,1343,3
1941,4048,4
1942,8239,3
1943,382,3
1944,962,4
1945,6003,3
1946,3055,3
1947,218,3
1948,368,3
1949,6165,4
1950,4060,3
1951,9301,3
1952,5620,4
1953,4916,3
1954,2823,4
1955,9068,3
1956,4037,4
1957,5987,3
1958,3434,3
1959,6499,4
1960,5556,3
1961,2758,3
1962,5509,3
1963,1760,3
1964,661,4
1965,1440,3
1966,1827,4
1967,4326,3
1968,4764,4
1969,299,4
1970,4482,4
1971,45,3
1972,5040,4
1973,1632,4
1974,1066,3
1975,7131,3
1976,4500,2
1977,6210,3
1978,6924,3
1979,2452,3
1980,6211,3
1981,3099,3
1982,2150,3
1983,7113,3
1984,4515,3
1985,5130,3
1986,4037,4
1987,1030,3
1988,2657,3
1989,232,3
1990,6892,4
1991,3399,4
1992,3696,4
1993,9652,4
1994,8961,3
1995,6948,3
1996,5288,4
1997,6948,3
1998,7192,3
1999,7997,4
2000,6210,3
2001,4500,2
2002,3399,4
2003,4854,3
2004,3600,3
2005,4764,4
2006,7043,3
2007,1703,4
2008,9147,3
2009,5410,3
2010,9721,3
2011,276,4
2012,5556,3
2013,1942,4
2014,8795,4
2015,8228,3
2016,2150,3
2017,6449,3
2018,8979,4
2019,6350,4
2020,7113,3
2021,9170,3
2022,4689,4
2023,9068,3
2024,146,4
2025,1945,4
2026,315,4
2027,905,4
2028,3971,4
2029,1066,3
2030,966,3
2031,1,1
2032,3299,3
2033,5592,4
2034,5994,4
2035,4740,3
2036,6382,4
2037,6054,4
2038,6566,3
2039,6993,3
2040,537,4
2041,3486,3
2042,8981,2
2043,715,3
2044,2564,3
2045,5987,3
2046,8440,3
2047,1709,4
2048,3188,3
2049,2202,4
2050,1738,4
2051,8911,3
2052,8753,3
2053,9759,3
2054,5865,3
2055,6210,3
2056,715,3
2057,9302,4
2058,6110,4
2059,2610,4
2060,1402,3
2061,2606,3
2062,3212,3
2063,9081,4
2064,350,4
2065,426,4
2066,1569,4
2067,4770,3
2068,9232,3
2069,1,1
2070,8406,3
2071,3726,4
2072,9301,3
2073,9168,4
2074,9497,4
2075,5151,3
2076,9684,3
2077,1561,3
2078,8881,4
2079,9446,3
2080,1106,3
2081,8679,3
2082,5410,3
2083,4584,3
2084,6741,4
2085,1851,3
2086,6123,3
2087,9957,3
2088,6141,3
2089,6791,4
2090,7292,4
2091,6464,3
2092,3308,3
2093,7478,3
2094,1617,3
2095,5874,3
2096,5681,3
2097,419,3
2098,5637,4
2099,1115,4
2100,3248,3
2101,7908,3
2102,8616,4
2103,9573,4
2104,9137,3
2105,6887,3
2106,9271,4
2107,5399,4
2108,1869,3
2109,9631,3
2110,6996,3
2111,9863,3
2112,7118,3
2113,6432,3
2114,4114,4
2115,8551,3
2116,108,4
2117,2669,4
2118,1250,4
2119,1325,3
2120,8298,3
2121,4938,4
2122,5566,4
2123,715,3
2124,9817,4
2125,5833,4
2126,6788,4
2127,4895,4
2128,8436,3
2129,3363,3
2130,1467,4
2131,9023,3
2132,3795,3
2133,4399,4
2134,6930,4
2135,2165,4
2136,1800,3
2137,5604,3
2138,563,3
2139,6887,3
2140,1248,3
2141,8228,3
2142,1707,3
2143,4015,3
2144,44,3
2145,5410,3
2146,6734,3
2147,7708,3
2148,8670,3
2149,2325,3
2150,148,2
2151,1078,4
2152,1660,4
2153,8295,3
2154,7434,3
2155,4496,4
2156,9252,3
2157,3982,3
2158,5362,4
2159,158,3
2160,7740,4
2161,3924,3
2162,1685,4
2163,5061,4
2164,742,4
2165,5556,3
2166,2958,3
2167,3824,4
2168,7049,4
2169,1777,3
2170,3212,3
2171,9423,4
2172,5482,3
2173,8795,4
2174,6730,4
2175,9800,3
2176,2042,3
2177,158,3
2178,6887,3
2179,5396,4
2180,1828,3
2181,3971,4
2182,5265,3
2183,7464,3
2184,9440,3
2185,3908,4
2186,1342,3
2187,2611,3
2188,2637,3
2189,6734,3
2190,8852,4
2191,1548,3
2192,9721,3
2193,6957,4
2194,7495,4
2195,3950,3
2196,277,3
2197,8551,3
2198,861,4
2199,1468,3
2200,3829,4
2201,7331,4
2202,6734,3
2203,3483,3
2204,5856,3
2205,9002,3
2206,9437,4
2207,9007,3
2208,9321,3
2209,9573,4
2210,7723,3
2211,770,3
2212,6337,4
2213,6337,4
2214,6591,4
2215,4515,3
2216,2601,4
2217,4002,3
2218,9322,3
2219,1248,3
2220,500,3
2221,9976,4
2222,770,3
2223,243,3
2224,2069,2
2225,8166,3
2226,9800,3
2227,7716,4
2228,3390,4
2229,5672,3
2230,2224,3
2231,7478,3
2232,3188,3
2233,7458,4
2234,9007,3
2235,3747,3
2236,3380,4
2237,4895,4
2238,8390,2
2239,6213,4
2240,6443,3
2241,7825,4
2242,232,3
2243,4951,4
2244,6382,4
2245,6449,3
2246,8436,3
2247,8703,3
2248,7713,3
2249,7183,3
2250,276,4
2251,8670,3
2252,8266,3
2253,5075,3
2254,2853,3
2255,4285,4
2256,2347,4
2257,9677,3
2258,675,4
2259,8470,4
2260,9271,4
2261,6142,2
2262,8624,4
2263,5556,3
2264,7137,4
2265,2001,3
2266,7292,4
2267,8389,4
2268,7965,4
2269,1530,4
2270,1028,4
2271,147,4
2272,5909,3
2273,6679,3
2274,5126,3
2275,4046,3
2276,8390,2
2277,2153,4
2278,1731,3
2279,1155,4
2280,7769,3
2281,8764,4
2282,644,3
2283,40,4
2284,7580,4
2285,5589,4
2286,9056,4
2287,849,4
2288,6996,3
2289,2446,4
2290,4205,3
2291,3613,3
2292,8911,3
2293,1685,4
2294,368,3
2295,5843,4
2296,9007,3
2297,9543,3
2298,56,4
2299,9951,4
2300,3332,3
2301,9102,4
2302,3401,3
2303,6738,3
2304,9944,3
2305,2234,4
2306,9410,4
2307,4890,4
2308,5837,4
2309,5651,4
2310,8239,3
2311,8257,3
2312,1115,4
2313,1696,3
2314,7196,3
2315,7033,3
2316,4255,4
2317,2873,4
2318,2907,4
2319,3843,3
2320,551,4
2321,1929,3
2322,4587,3
2323,893,3
2324,1800,3
2325,1299,2
2326,1030,3
2327,4891,3
2328,2579,4
2329,6738,3
2330,368,3
2331,9847,3
2332,4083,3
2333,9845,4
2334,8678,3
2335,3340,3
2336,7088,4
2337,185,4
2338,5121,3
2339,9084,4
2340,2637,3
2341,9137,3
2342,1248,3
2343,3007,4
2344,9023,3
2345,2980,3
2346,3360,3
2347,5130,3
2348,368,3
2349,5482,3
2350,2865,4
2351,1418,3
2352,2791,2
2353,6957,4
2354,3282,4
2355,6210,3
2356,1604,3
2357,8409,3
2358,4740,3
2359,1440,3
2360,7023,3
2361,2352,3
2362,5177,4
2363,2606,3
2364,3083,3
2365,8840,4
2366,8911,3
2367,6138,4
2368,3007,4
2369,9005,4
2370,3825,4
2371,4770,3
2372,2494,3
2373,7379,3
2374,5122,3
2375,7246,3
2376,3891,3
2377,4046,3
2378,5495,3
2379,2958,3
2380,5160,4
2381,3747,3
2382,8616,4
2383,8834,3
2384,5362,4
2385,45,3
2386,5309,4
2387,7192,3
2388,9007,3
2389,6647,3
2390,3460,3
2391,4854,3
2392,3684,4
2393,1436,4
2394,286,3
2395,8436,3
2396,5604,3
2397,3188,3
2398,7733,3
2399,4939,4
2400,9654,3
2401,7335,3
2402,4345,3
2403,5779,4
2404,3083,3
2405,1288,3
2406,1660,4
2407,1275,4
2408,8699,4
2409,8861,4
2410,2904,4
2411,7524,4
2412,7840,3
2413,2303,4
2414,4854,3
2415,2445,3
2416,2782,3
2417,6114,4
2418,3489,3
2419,7891,3
2420,5937,3
2421,6997,4
2422,1603,3
2423,7997,4
2424,1561,3
2425,3186,4
2426,2230,4
2427,2012,4
2428,4916,3
2429,1511,4
2430,2611,3
2431,3224,3
2432,7215,4
2433,1772,4
2434,4828,3
2435,9420,4
2436,8507,3
2437,5672,3
2438,9462,4
2439,2839,3
2440,6928,3
2441,8307,3
2442,4526,4
2443,2069,2
2444,7875,3
2445,8216,2
2446,391,3
2447,98,4
2448,2683,4
2449,3747,3
2450,2069,2
2451,5122,3
2452,1299,2
2453,8532,3
2454,8298,3
2455,1274,3
2456,2611,3
2457,9492,4
2458,7616,2
2459,7099,3
2460,3369,3
2461,1202,3
2462,2808,4
2463,9930,3
2464,7997,4
2465,6434,3
2466,5611,3
2467,6644,2
2468,5288,4
2469,6133,4
2470,5126,3
2471,3055,3
2472,4607,3
2473,816,4
2474,1069,3
2475,6213,4
2476,3363,3
2477,9703,4
2478,6996,3
2479,9572,4
2480,3720,4
2481,7136,3
2482,4796,4
2483,391,3
2484,7620,4
2485,9767,4
2486,1248,3
2487,6276,4
2488,5989,4
2489,8911,3
2490,8493,4
2491,8529,3
2492,218,3
2493,6649,4
2494,7962,2
2495,1047,4
2496,7959,3
2497,3489,3
2498,7088,4
2499,7959,3
2500,3891,3
2501,8840,4
2502,9007,3
2503,989,4
2504,7008,4
2505,4077,4
2506,7783,4
2507,5556,3
2508,3613,3
2509,9657,4
2510,8678,3
2511,8295,3
2512,8440,3
2513,5340,4
2514,9082,3
2515,433,3
2516,1604,3
2517,158,3
2518,893,3
2519,9393,4
2520,9685,3
2521,253,3
2522,1299,2
2523,6490,4
2524,9315,3
2525,5874,3
2526,819,4
2527,8639,4
2528,9503,4
2529,1284,3
2530,3248,3
2531,3489,3
2532,1757,3
2533,2881,3
2534,8622,3
2535,1805,4
2536,3090,3
2537,430,4
2538,1511,4
2539,4327,4
2540,8035,4
2541,854,3
2542,4521,3
2543,3684,4
2544,9252,3
2545,1766,4
2546,9893,4
2547,4482,4
2548,8555,3
2549,1760,3
2550,4109,4
2551,45,3
2552,9677,3
2553,4598,4
2554,4740,3
2555,2806,4
2556,3186,4
2557,5997,4
2558,8547,4
2559,8703,3
2560,4207,3
2561,537,4
2562,4521,3
2563,1312,4
2564,2069,2
2565,6738,3
2566,8678,3
2567,2467,3
2568,2889,4
2569,4828,3
2570,2458,3
2571,8436,3
2572,7908,3
2573,7478,3
2574,9847,3
2575,819,4
2576,3747,3
2577,5121,3
2578,2949,4
2579,7908,3
2580,2564,3
2581,4196,4
2582,8390,2
2583,3024,4
2584,7149,3
2585,6141,3
2586,5202,4
2587,7111,3
2588,1190,4
2589,1402,3
2590,1777,3
2591,8390,2
2592,9957,3
2593,3982,3
2594,5011,3
2595,8359,3
2596,9232,3
2597,5495,3
2598,1321,3
2599,7136,3
2600,8389,4
2601,1440,3
2602,560,3
2603,7719,4
2604,1892,4
2605,5151,3
2606,4500,2
2607,1030,3
2608,5612,3
2609,1419,3
2610,6734,3
2611,8390,2
2612,9587,3
2613,9957,3
2614,6539,3
2615,4526,4
2616,3696,4
2617,3924,3
2618,9147,3
2619,2972,4
2620,1274,3
2621,9137,3
2622,9901,3
2623,1106,3
2624,8881,4
2625,7903,4
2626,7106,3
2627,218,3
2628,4916,3
2629,3776,4
2630,7499,3
2631,1202,3
2632,6615,4
2633,9957,3
2634,8535,3
2635,329,3
2636,8896,4
2637,1063,2
2638,7903,4
2639,2452,3
2640,1647,4
2641,5836,4
2642,8166,3
2643,9283,3
2644,5126,3
2645,1828,3
2646,6647,3
2647,5160,4
2648,3600,3
2649,5874,3
2650,5461,3
2651,9519,3
2652,8064,3
2653,4245,4
2654,3736,4
2655,3434,3
2656,3458,4
2657,6142,2
2658,7555,4
2659,8839,4
2660,3188,3
2661,6932,4
2662,8620,4
2663,8463,3
2664,6187,3
2665,6136,3
2666,3005,4
2667,5631,3
2668,4844,4
2669,6679,3
2670,2582,3
2671,7246,3
2672,6370,3
2673,8426,4
2674,6734,3
2675,6727,4
2676,8482,4
2677,3212,3
2678,1063,2
2679,5432,4
2680,7499,3
2681,2467,3
2682,3354,3
2683,5556,3
2684,5700,4
2685,7908,3
2686,3483,3
2687,8390,2
2688,5240,4
2689,2683,4
2690,9084,4
2691,5509,3
2692,3957,4
2693,1418,3
2694,9446,3
2695,9519,3
2696,7870,3
2697,2165,4
2698,6287,4
2699,7196,3
2700,1835,4
2701,83,4
2702,5874,3
2703,1908,2
2704,5856,3
2705,8390,2
2706,46,4
2707,3099,3
2708,3729,3
2709,3174,4
2710,8342,4
2711,904,4
2712,9478,4
2713,5011,3
2714,3129,4
2715,2959,4
2716,1731,3
2717,7136,3
2718,5160,4
2719,4709,3
2720,5040,4
2721,9587,3
2722,8535,3
2723,4813,3
2724,3259,3
2725,5495,3
2726,4880,4
2727,3240,3
2728,6350,4
2729,3982,3
2730,1468,3
2731,1302,4
2732,2839,3
2733,7183,3
2734,3421,4
2735,6730,4
2736,3330,4
2737,1256,4
2738,7667,3
2739,893,3
2740,329,3
2741,7818,4
2742,2813,3
2743,5651,4
2744,4614,3
2745,3224,3
2746,7131,3
2747,5790,4
2748,7434,3
2749,3483,3
2750,6110,4
2751,4220,3
2752,9677,3
2753,7228,3
2754,4491,3
2755,7908,3
2756,9440,3
2757,218,3
2758,6142,2
2759,696,3
2760,5843,4
2761,1869,3
2762,9661,3
2763,2146,4
2764,7708,3
2765,3636,3
2766,6449,3
2767,672,4
2768,4150,4
2769,8266,3
2770,1325,3
2771,329,3
2772,9799,4
2773,5410,3
2774,7870,3
2775,1346,4
2776,1030,3
2777,8840,4
2778,5521,3
2779,3340,3
2780,9007,3
2781,4916,3
2782,8390,2
2783,1256,4
2784,6311,4
2785,1938,4
2786,7481,4
2787,3001,4
2788,9661,3
2789,3252,4
2790,3354,3
2791,1,1
2792,3483,3
2793,2909,3
2794,9147,3
2795,4891,3
2796,6310,4
2797,6835,4
2798,8166,3
2799,675,4
2800,527,3
2801,6370,3
2802,8919,3
2803,7878,4
2804,4428,4
2805,2247,4
2806,9284,3
2807,6539,3
2808,8440,3
2809,6711,4
2810,5151,3
2811,9232,3
2812,5865,3
2813,331,2
2814,6490,4
2815,2564,3
2816,5631,3
2817,6529,4
2818,693,4
2819,419,3
2820,45,3
2821,7139,4
2822,315,4
2823,2450,3
2824,9771,4
2825,2230,4
2826,9446,3
2827,3612,4
2828,1030,3
2829,3613,3
2830,3050,4
2831,4732,3
2832,827,3
2833,6158,4
2834,4614,3
2835,6432,3
2836,4891,3
2837,1398,3
2838,1172,4
2839,148,2
2840,4570,4
2841,2515,4
2842,982,4
2843,5937,3
2844,1274,3
2845,7354,4
2846,8389,4
2847,8426,4
2848,3779,3
2849,299,4
2850,5693,3
2851,6165,4
2852,8440,3
2853,8390,2
2854,430,4
2855,3720,4
2856,3483,3
2857,8911,3
2858,9527,4
2859,9727,4
2860,6136,3
2861,1716,3
2862,9008,3
2863,2112,4
2864,8679,3
2865,2839,3
2866,1687,4
2867,3360,3
2868,430,4
2869,4614,3
2870,8167,3
2871,7335,3
2872,7831,3
2873,8923,3
2874,2247,4
2875,7331,4
2876,854,3
2877,9321,3
2878,7027,3
2879,9677,3
2880,4587,3
2881,1299,2
2882,7517,4
2883,5672,3
2884,7379,3
2885,1709,4
2886,7111,3
2887,350,4
2888,9440,3
2889,7095,3
2890,7387,4
2891,7733,3
2892,599,4
2893,4060,3
2894,228,3
2895,3055,3
2896,4515,3
2897,7464,3
2898,7596,4
2899,8440,3
2900,4851,4
2901,6159,3
2902,8919,3
2903,4891,3
2904,9283,3
2905,3212,3
2906,966,3
2907,4002,3
2908,6987,4
2909,4500,2
2910,4828,3
2911,7099,3
2912,6705,3
2913,6963,4
2914,5693,3
2915,2637,3
2916,8307,3
2917,232,3
2918,662,3
2919,6861,3
2920,4813,3
2921,1020,4
2922,518,4
2923,463,4
2924,2042,3
2925,1844,4
2926,5495,3
2927,7434,3
2928,5521,3
2929,4037,4
2930,1147,4
2931,267,4
2932,5482,3
2933,7118,3
2934,1154,4
2935,3729,3
2936,5971,3
2937,6895,4
2938,1274,3
2939,6238,4
2940,9741,4
2941,45,3
2942,2079,4
2943,8923,3
2944,5579,4
2945,5521,3
2946,6921,4
2947,9922,4
2948,4447,4
2949,1668,3
2950,3748,4
2951,2001,3
2952,5083,3
2953,7027,3
2954,6734,3
2955,3354,3
2956,7801,4
2957,1343,3
2958,2031,2
2959,1707,3
2960,1254,4
2961,7580,4
2962,4752,4
2963,5987,3
2964,368,3
2965,1713,4
2966,7596,4
2967,5634,3
2968,3007,4
2969,148,2
2970,8051,4
2971,8382,3
2972,6003,3
2973,3363,3
2974,7644,4
2975,5909,3
2976,884,4
2977,4359,4
2978,2153,4
2979,6539,3
2980,4500,2
2981,7434,3
2982,4661,4
2983,4251,4
2984,4309,4
2985,4207,3
2986,341,4
2987,4709,3
2988,9022,4
2989,3188,3
2990,2835,4
2991,7517,4
2992,3574,4
2993,7095,3
2994,770,3
2995,8051,4
2996,3099,3
2997,7106,3
2998,8535,3
2999,6980,4
3000,7335,3
3001,2564,3
3002,9446,3
3003,419,3
3004,1655,4
3005,2564,3
3006,6734,3
3007,2150,3
3008,8406,3
3009,1468,3
3010,5410,3
3011,7710,4
3012,8463,3
3013,1321,3
3014,2582,3
3015,4738,4
3016,8932,4
3017,5288,4
3018,3950,3
3019,989,4
3020,2839,3
3021,4891,3
3022,159,4
3023,5786,4
3024,4487,3
3025,6141,3
3026,7246,3
3027,6211,3
3028,7891,3
3029,4504,3
3030,1242,4
3031,1027,4
3032,6654,3
3033,40,4
3034,3827,4
3035,9664,4
3036,391,3
3037,6435,3
3038,6311,4
3039,6003,3
3040,8982,4
3041,464,4
3042,7033,3
3043,1449,3
3044,2907,4
3045,2969,3
3046,8876,4
3047,1274,3
3048,5327,3
3049,1835,4
3050,8295,3
3051,1399,4
3052,7840,3
3053,9727,4
3054,7581,4
3055,7962,2
3056,7183,3
3057,9137,3
3058,5349,4
3059,9503,4
3060,9910,3
3061,5410,3
3062,2443,3
3063,6679,3
3064,4127,4
3065,45,3
3066,9591,3
3067,7149,3
3068,3747,3
3069,1030,3
3070,3701,3
3071,3212,3
3072,2980,3
3073,696,3
3074,8962,4
3075,7335,3
3076,1030,3
3077,6105,4
3078,9445,4
3079,7962,2
3080,7106,3
3081,3971,4
3082,9082,3
3083,2031,2
3084,7228,3
3085,3555,4
3086,2958,3
3087,5937,3
3088,5126,3
3089,1030,3
3090,2791,2
3091,6928,3
3092,6615,4
3093,6861,3
3094,9503,4
3095,3736,4
3096,5480,4
3097,3779,3
3098,7494,4
3099,4500,2
3100,1028,4
3101,1250,4
3102,8529,3
3103,4205,3
3104,2564,3
3105,9002,3
3106,3971,4
3107,9123,4
3108,9167,3
3109,3982,3
3110,2234,4
3111,5355,4
3112,1903,4
3113,4977,4
3114,410,4
3115,8551,3
3116,7764,4
3117,46,4
3118,9654,3
3119,3045,4
3120,2611,3
3121,8436,3
3122,7733,3
3123,7478,3
3124,9443,4
3125,3148,4
3126,715,3
3127,1468,3
3128,966,3
3129,2224,3
3130,6333,4
3131,124,4
3132,4895,4
3133,7183,3
3134,7246,3
3135,9315,3
3136,8463,3
3137,2274,4
3138,7518,3
3139,428,4
3140,5316,4
3141,2001,3
3142,4584,3
3143,7106,3
3144,9988,4
3145,1106,3
3146,9800,3
3147,861,4
3148,8703,3
3149,2959,4
3150,1202,3
3151,5083,3
3152,9657,4
3153,7192,3
3154,5815,3
3155,4386,3
3156,4349,4
3157,4465,4
3158,4519,3
3159,848,4
3160,2909,3
3161,6030,4
3162,3652,4
3163,1440,3
3164,8166,3
3165,8228,3
3166,7908,3
3167,1588,4
3168,6679,3
3169,914,4
3170,5779,4
3171,7008,4
3172,966,3
3173,6679,3
3174,9327,3
3175,9327,3
3176,7335,3
3177,1603,3
3178,2980,3
3179,6616,3
3180,825,3
3181,1426,4
3182,8682,4
3183,8795,4
3184,7723,3
3185,8359,3
3186,8961,3
3187,7379,3
3188,6644,2
3189,2565,4
3190,9658,3
3191,7494,4
3192,4041,4
3193,8817,4
3194,9677,3
3195,2522,3
3196,2142,4
3197,7230,4
3198,5948,4
3199,9759,3
3200,6654,3
3201,5146,4
3202,1507,4
3203,4951,4
3204,9068,3
3205,7783,4
3206,899,4
3207,7965,4
3208,1419,3
3209,6343,4
3210,56,4
3211,7660,3
3212,331,2
3213,1248,3
3214,4587,3
3215,7518,3
3216,1731,3
3217,6671,4
3218,3434,3
3219,253,3
3220,3843,3
3221,277,3
3222,2943,4
3223,8753,3
3224,8981,2
3225,4703,3
3226,7664,3
3227,6845,3
3228,5521,3
3229,6910,3
3230,1560,4
3231,2238,3
3232,3401,3
3233,8303,4
3234,4015,3
3235,1976,3
3236,6187,3
3237,6705,3
3238,7137,4
3239,8611,4
3240,8183,2
3241,3434,3
3242,7769,3
3243,1617,3
3244,2881,3
3245,5566,4
3246,82,4
3247,5064,4
3248,331,2
3249,6159,3
3250,397,4
3251,6679,3
3252,5556,3
3253,1707,3
3254,7183,3
3255,2813,3
3256,2839,3
3257,9081,4
3258,6449,3
3259,8981,2
3260,6118,4
3261,6041,4
3262,6690,4
3263,7908,3
3264,6910,3
3265,3736,4
3266,1945,4
3267,4055,4
3268,4614,3
3269,359,4
3270,7136,3
3271,5681,3
3272,6370,3
3273,1202,3
3274,6443,3
3275,4854,3
3276,2782,3
3277,5011,3
3278,6211,3
3279,9765,4
3280,2458,3
3281,5469,4
3282,9327,3
3283,8896,4
3284,989,4
3285,4891,3
3286,5748,3
3287,212,4
3288,1202,3
3289,345,4
3290,9494,3
3291,715,3
3292,6187,3
3293,3891,3
3294,277,3
3295,5289,4
3296,9587,3
3297,4686,4
3298,5874,3
3299,7616,2
3300,3652,4
3301,3417,3
3302,7111,3
3303,8051,4
3304,4082,3
3305,1869,3
3306,2165,4
3307,5549,4
3308,2791,2
3309,2554,4
3310,1800,3
3311,854,3
3312,56,4
3313,8881,4
3314,1929,3
3315,9494,3
3316,9283,3
3317,5495,3
3318,9321,3
3319,7107,4
3320,1550,3
3321,8616,4
3322,3308,3
3323,5693,3
3324,9227,4
3325,8239,3
3326,5000,3
3327,1418,3
3328,1275,4
3329,9591,3
3330,1707,3
3331,6443,3
3332,8183,2
3333,8035,4
3334,2949,4
3335,4941,4
3336,8166,3
3337,2345,4
3338,9464,4
3339,2927,4
3340,7616,2
3341,9721,3
3342,3248,3
3343,3687,4
3344,848,4
3345,5420,4
3346,9082,3
3347,7494,4
3348,8244,4
3349,5846,4
3350,3252,4
3351,3363,3
3352,2823,4
3353,7139,4
3354,8183,2
3355,9949,4
3356,3055,3
3357,1707,3
3358,9167,3
3359,7478,3
3360,7616,2
3361,4405,3
3362,7958,4
3363,1063,2
3364,2452,3
3365,4607,3
3366,1106,3
3367,9623,3
3368,2467,3
3369,7962,2
3370,3083,3
3371,4083,3
3372,4828,3
3373,4854,3
3374,6996,3
3375,82,4
3376,3838,4
3377,6434,3
3378,7246,3
3379,8064,3
3380,5130,3
3381,6715,4
3382,8197,4
3383,8779,3
3384,3340,3
3385,1284,3
3386,1716,3
3387,9345,4
3388,4447,4
3389,1827,4
3390,6449,3
3391,108,4
3392,2606,3
3393,8436,3
3394,4147,4
3395,7118,3
3396,7183,3
3397,8834,3
3398,9295,3
3399,8961,3
3400,6910,3
3401,2069,2
3402,4521,3
3403,3720,4
3404,5139,4
3405,9420,4
3406,8911,3
3407,2467,3
3408,3736,4
3409,4147,4
3410,2637,3
3411,9720,4
3412,7740,4
3413,3395,4
3414,419,3
3415,1482,3
3416,9044,4
3417,7962,2
3418,9283,3
3419,501,4
3420,2580,4
3421,3693,3
3422,8551,3
3423,2904,4
3424,5888,4
3425,3822,3
3426,5126,3
3427,9170,3
3428,6286,4
3429,6715,4
3430,9058,4
3431,5495,3
3432,9957,3
3433,262,4
3434,2031,2
3435,6370,3
3436,6647,3
3437,1943,4
3438,8436,3
3439,7332,4
3440,2958,3
3441,7677,3
3442,8919,3
3443,5634,3
3444,7434,3
3445,8295,3
3446,4813,3
3447,9137,3
3448,3893,4
3449,527,3
3450,3486,3
3451,9727,4
3452,7183,3
3453,5926,4
3454,4740,3
3455,6734,3
3456,5612,3
3457,3795,3
3458,6679,3
3459,7870,3
3460,4500,2
3461,8678,3
3462,6910,3
3463,3950,3
3464,7185,3
3465,8961,3
3466,1312,4
3467,159,4
3468,2044,4
3469,4104,3
3470,3369,3
3471,1085,3
3472,5634,3
3473,3483,3
3474,1511,4
3475,5600,4
3476,3186,4
3477,7287,4
3478,2230,4
3479,5265,3
3480,2980,3
3481,3507,4
3482,7853,4
3483,1063,2
3484,8923,3
3485,7733,3
3486,7616,2
3487,4887,4
3488,1066,3
3489,4500,2
3490,8891,3
3491,1550,3
3492,3747,3
3493,4692,3
3494,2564,3
3495,9623,3
3496,4915,4
3497,2467,3
3498,2678,3
3499,9685,3
3500,4326,3
3501,7368,4
3502,7687,4
3503,9002,3
3504,3483,3
3505,5443,4
3506,8507,3
3507,9327,3
3508,1440,3
3509,7131,3
3510,8516,3
3511,8961,3
3512,2806,4
3513,6845,3
3514,6434,3
3515,1976,3
3516,3308,3
3517,8779,3
3518,1342,3
3519,7797,4
3520,9721,3
3521,9137,3
3522,8624,4
3523,812,3
3524,4692,3
3525,9309,3
3526,3686,4
3527,1976,3
3528,3686,4
3529,7776,4
3530,7816,3
3531,2839,3
3532,3299,3
3533,3483,3
3534,6041,4
3535,6886,4
3536,9661,3
3537,5927,4
3538,2757,4
3539,6788,4
3540,8167,3
3541,5570,4
3542,410,4
3543,1716,3
3544,9947,4
3545,488,4
3546,4083,3
3547,4504,3
3548,4060,3
3549,5521,3
3550,45,3
3551,1243,4
3552,4678,4
3553,2637,3
3554,1195,4
3555,8295,3
3556,9002,3
3557,6159,3
3558,5631,3
3559,7636,4
3560,5759,4
3561,8986,4
3562,6213,4
3563,5612,3
3564,644,3
3565,1561,3
3566,9759,3
3567,9631,3
3568,8295,3
3569,1869,3
3570,5619,4
3571,7077,3
3572,1828,3
3573,7228,3
3574,3613,3
3575,8266,3
3576,7131,3
3577,6948,3
3578,8670,3
3579,5937,3
3580,2347,4
3581,893,3
3582,4515,3
3583,3417,3
3584,5224,3
3585,5480,4
3586,9058,4
3587,4345,3
3588,6210,3
3589,9863,3
3590,954,4
3591,7635,4
3592,7010,3
3593,228,3
3594,7118,3
3595,7660,3
3596,3421,4
3597,4878,4
3598,7335,3
3599,621,4
3600,7962,2
3601,2467,3
3602,3369,3
3603,3636,3
3604,7908,3
3605,4359,4
3606,9410,4
3607,9123,4
3608,4515,3
3609,3380,4
3610,6490,4
3611,5430,4
3612,1828,3
3613,6644,2
3614,7329,4
3615,1772,4
3616,98,4
3617,3332,3
3618,299,4
3619,9724,3
3620,9446,3
3621,9420,4
3622,9446,3
3623,7443,4
3624,9167,3
3625,7511,4
3626,277,3
3627,4504,3
3628,7113,3
3629,6187,3
3630,1548,3
3631,4732,3
3632,9478,4
3633,9466,3
3634,6932,4
3635,5181,3
3636,8981,2
3637,5672,3
3638,7785,4
3639,4844,4
3640,4661,4
3641,9543,3
3642,2758,3
3643,5222,4
3644,8670,3
3645,3340,3
3646,3299,3
3647,8212,4
3648,6705,3
3649,478,4
3650,9309,3
3651,5357,4
3652,2564,3
3653,9591,3
3654,4147,4
3655,5064,4
3656,9676,4
3657,3822,3
3658,4971,4
3659,9957,3
3660,8257,3
3661,1342,3
3662,3360,3
3663,5461,3
3664,2807,4
3665,5690,4
