Vertice,Pai,Nivel
23811,196575,12
23812,-1,-1
23813,-1,-1
23814,90659,10
23815,-1,-1
23816,-1,-1
23817,305772,13
23818,-1,-1
23819,-1,-1
23820,-1,-1
23821,-1,-1
23822,-1,-1
23823,-1,-1
23824,354247,13
23825,-1,-1
23826,-1,-1
23827,247667,13
23828,124020,11
23829,-1,-1
23830,-1,-1
23831,19902,12
23832,-1,-1
23833,-1,-1
23834,-1,-1
23835,158330,11
23836,-1,-1
23837,-1,-1
23838,178640,10
23839,340713,11
23840,-1,-1
23841,-1,-1
23842,-1,-1
23843,-1,-1
23844,-1,-1
23845,-1,-1
23846,44581,12
23847,-1,-1
23848,-1,-1
23849,3958,14
23850,278654,11
23851,-1,-1
23852,269645,10
23853,-1,-1
23854,14022,13
23855,-1,-1
23856,93412,11
23857,-1,-1
23858,-1,-1
23859,-1,-1
23860,-1,-1
23861,-1,-1
23862,45997,14
23863,-1,-1
23864,-1,-1
23865,-1,-1
23866,-1,-1
23867,108991,10
23868,10123,12
23869,251653,15
23870,-1,-1
23871,-1,-1
23872,-1,-1
23873,-1,-1
23874,270332,11
23875,235066,13
23876,-1,-1
23877,-1,-1
23878,-1,-1
23879,-1,-1
23880,-1,-1
23881,-1,-1
23882,142674,12
23883,-1,-1
23884,-1,-1
23885,-1,-1
23886,-1,-1
23887,79340,15
23888,-1,-1
23889,-1,-1
23890,-1,-1
23891,48481,13
23892,-1,-1
23893,367153,11
23894,303489,12
23895,-1,-1
23896,-1,-1
23897,-1,-1
23898,345330,12
23899,125697,13
23900,-1,-1
23901,27470,12
23902,-1,-1
23903,-1,-1
23904,30289,14
23905,-1,-1
23906,-1,-1
23907,-1,-1
23908,-1,-1
23909,-1,-1
23910,-1,-1
23911,98084,13
23912,-1,-1
23913,-1,-1
23914,336229,13
23915,-1,-1
23916,54413,14
23917,117243,12
23918,-1,-1
23919,-1,-1
23920,-1,-1
23921,-1,-1
23922,299592,12
23923,-1,-1
23924,-1,-1
23925,-1,-1
23926,303534,6
23927,-1,-1
23928,-1,-1
23929,52107,12
23930,292864,13
23931,-1,-1
23932,-1,-1
23933,232528,14
23934,-1,-1
23935,-1,-1
23936,-1,-1
23937,-1,-1
23938,-1,-1
23939,219198,13
23940,-1,-1
23941,98288,11
23942,81955,10
23943,-1,-1
23944,-1,-1
23945,-1,-1
23946,-1,-1
23947,154917,12
23948,-1,-1
23949,-1,-1
23950,-1,-1
23951,-1,-1
23952,98287,13
23953,167401,12
23954,216921,12
23955,199461,12
23956,-1,-1
23957,-1,-1
23958,-1,-1
23959,320651,11
23960,152433,12
23961,121604,14
23962,-1,-1
23963,-1,-1
23964,15057,9
23965,-1,-1
23966,-1,-1
23967,-1,-1
23968,184102,12
23969,-1,-1
23970,59097,13
23971,-1,-1
23972,196209,11
23973,341702,12
23974,-1,-1
23975,-1,-1
23976,103455,12
23977,-1,-1
23978,-1,-1
23979,149446,10
23980,271269,9
23981,370081,13
23982,-1,-1
23983,-1,-1
23984,-1,-1
23985,-1,-1
23986,-1,-1
23987,-1,-1
23988,9895,9
23989,-1,-1
23990,-1,-1
23991,94105,12
23992,-1,-1
23993,-1,-1
23994,-1,-1
23995,122380,13
23996,373127,13
23997,-1,-1
23998,-1,-1
23999,-1,-1
24000,-1,-1
24001,-1,-1
24002,-1,-1
24003,-1,-1
24004,-1,-1
24005,338756,13
24006,-1,-1
24007,-1,-1
24008,-1,-1
24009,-1,-1
24010,70863,13
24011,165276,12
24012,147873,12
24013,-1,-1
24014,183791,10
24015,-1,-1
24016,-1,-1
24017,28826,13
24018,222050,12
24019,-1,-1
24020,34103,12
24021,-1,-1
24022,-1,-1
24023,-1,-1
24024,-1,-1
24025,339207,12
24026,283795,15
24027,94855,14
24028,-1,-1
24029,326906,12
24030,-1,-1
24031,-1,-1
24032,-1,-1
24033,282191,15
24034,-1,-1
24035,-1,-1
24036,-1,-1
24037,229744,9
24038,169413,12
24039,371983,13
24040,-1,-1
24041,-1,-1
24042,-1,-1
24043,-1,-1
24044,-1,-1
24045,63504,10
24046,-1,-1
24047,-1,-1
24048,232703,14
24049,-1,-1
24050,287957,10
24051,-1,-1
24052,345014,12
24053,-1,-1
24054,-1,-1
24055,85805,13
24056,352579,13
24057,-1,-1
24058,-1,-1
24059,-1,-1
24060,-1,-1
24061,9213,13
24062,-1,-1
24063,-1,-1
24064,-1,-1
24065,-1,-1
24066,-1,-1
24067,-1,-1
24068,-1,-1
24069,-1,-1
24070,-1,-1
24071,-1,-1
24072,-1,-1
24073,-1,-1
24074,-1,-1
24075,-1,-1
24076,-1,-1
24077,-1,-1
24078,-1,-1
24079,-1,-1
24080,4969,12
24081,319191,12
24082,-1,-1
24083,81899,6
24084,-1,-1
24085,-1,-1
24086,-1,-1
24087,249517,12
24088,317229,10
24089,-1,-1
24090,367419,13
24091,61685,11
24092,250817,12
24093,22831,13
24094,-1,-1
24095,164132,12
24096,-1,-1
24097,95413,12
24098,-1,-1
24099,296842,10
24100,293777,13
24101,196437,12
24102,-1,-1
24103,303038,11
24104,-1,-1
24105,-1,-1
24106,51193,10
24107,-1,-1
24108,-1,-1
24109,-1,-1
24110,126565,13
24111,-1,-1
24112,-1,-1
24113,-1,-1
24114,-1,-1
24115,-1,-1
24116,57204,13
24117,115303,13
24118,183050,9
24119,-1,-1
24120,-1,-1
24121,-1,-1
24122,-1,-1
24123,-1,-1
24124,-1,-1
24125,-1,-1
24126,-1,-1
24127,-1,-1
24128,-1,-1
24129,-1,-1
24130,185216,11
24131,311842,12
24132,-1,-1
24133,40307,12
24134,-1,-1
24135,256446,12
24136,63802,12
24137,-1,-1
24138,-1,-1
24139,-1,-1
24140,64145,12
24141,-1,-1
24142,-1,-1
24143,53946,11
24144,-1,-1
24145,311459,13
24146,-1,-1
24147,251343,12
24148,-1,-1
24149,-1,-1
24150,267213,14
24151,-1,-1
24152,234772,12
24153,-1,-1
24154,-1,-1
24155,-1,-1
24156,-1,-1
24157,-1,-1
24158,324478,13
24159,-1,-1
24160,203864,11
24161,-1,-1
24162,-1,-1
24163,-1,-1
24164,-1,-1
24165,-1,-1
24166,-1,-1
24167,161481,13
24168,97348,14
24169,-1,-1
24170,-1,-1
24171,-1,-1
24172,-1,-1
24173,-1,-1
24174,-1,-1
24175,-1,-1
24176,-1,-1
24177,305795,13
24178,72531,14
24179,-1,-1
24180,-1,-1
24181,-1,-1
24182,-1,-1
24183,-1,-1
24184,356283,11
24185,-1,-1
24186,58541,12
24187,202589,14
24188,-1,-1
24189,-1,-1
24190,-1,-1
24191,-1,-1
24192,246939,11
24193,91742,12
24194,122460,12
24195,-1,-1
24196,159958,9
24197,-1,-1
24198,-1,-1
24199,-1,-1
24200,-1,-1
24201,-1,-1
24202,-1,-1
24203,-1,-1
24204,-1,-1
24205,-1,-1
24206,53385,14
24207,-1,-1
24208,313045,14
24209,-1,-1
24210,-1,-1
24211,-1,-1
24212,27294,11
24213,-1,-1
24214,80166,12
24215,-1,-1
24216,31149,12
24217,-1,-1
24218,-1,-1
24219,-1,-1
24220,-1,-1
24221,-1,-1
24222,1917,13
24223,-1,-1
24224,-1,-1
24225,-1,-1
24226,255964,13
24227,-1,-1
24228,26812,11
24229,-1,-1
24230,-1,-1
24231,-1,-1
24232,77866,13
24233,-1,-1
24234,-1,-1
24235,-1,-1
24236,169656,12
24237,-1,-1
24238,-1,-1
24239,-1,-1
24240,57549,13
24241,107266,11
24242,280082,12
24243,-1,-1
24244,8549,14
24245,-1,-1
24246,-1,-1
24247,306648,13
24248,-1,-1
24249,-1,-1
24250,163223,12
24251,-1,-1
24252,141613,13
24253,-1,-1
24254,-1,-1
24255,-1,-1
24256,-1,-1
24257,-1,-1
24258,-1,-1
24259,-1,-1
24260,-1,-1
24261,-1,-1
24262,179049,13
24263,111361,14
24264,2377,12
24265,-1,-1
24266,-1,-1
24267,-1,-1
24268,-1,-1
24269,-1,-1
24270,-1,-1
24271,-1,-1
24272,2125,13
24273,-1,-1
24274,35967,13
24275,-1,-1
24276,-1,-1
24277,302445,14
24278,-1,-1
24279,101125,12
24280,-1,-1
24281,22338,11
24282,-1,-1
24283,-1,-1
24284,-1,-1
24285,-1,-1
24286,-1,-1
24287,-1,-1
24288,-1,-1
24289,-1,-1
24290,-1,-1
24291,-1,-1
24292,90188,12
24293,-1,-1
24294,-1,-1
24295,-1,-1
24296,-1,-1
24297,334380,12
24298,-1,-1
24299,-1,-1
24300,-1,-1
24301,-1,-1
24302,367766,12
24303,-1,-1
24304,-1,-1
24305,188816,13
24306,333118,12
24307,291896,11
24308,135113,11
24309,-1,-1
24310,259664,12
24311,-1,-1
24312,-1,-1
24313,120412,13
24314,-1,-1
24315,-1,-1
24316,-1,-1
24317,-1,-1
24318,193138,10
24319,-1,-1
24320,155590,10
24321,-1,-1
24322,354257,13
24323,104663,12
24324,-1,-1
24325,25461,15
24326,-1,-1
24327,274869,10
24328,-1,-1
24329,-1,-1
24330,-1,-1
24331,-1,-1
24332,-1,-1
24333,-1,-1
24334,-1,-1
24335,-1,-1
24336,-1,-1
24337,-1,-1
24338,-1,-1
24339,-1,-1
24340,367017,13
24341,-1,-1
24342,-1,-1
24343,76909,11
24344,210616,12
24345,-1,-1
24346,-1,-1
24347,-1,-1
24348,-1,-1
24349,297737,14
24350,-1,-1
24351,-1,-1
24352,-1,-1
24353,-1,-1
24354,291798,8
24355,-1,-1
24356,-1,-1
24357,-1,-1
24358,-1,-1
24359,308977,14
24360,-1,-1
24361,76708,12
24362,47263,10
24363,335857,10
24364,-1,-1
24365,-1,-1
24366,366588,15
24367,45845,12
24368,-1,-1
24369,-1,-1
24370,-1,-1
24371,210869,14
24372,-1,-1
24373,-1,-1
24374,-1,-1
24375,-1,-1
24376,143572,13
24377,-1,-1
24378,-1,-1
24379,84808,12
24380,-1,-1
24381,-1,-1
24382,-1,-1
24383,-1,-1
24384,115270,9
24385,55320,13
24386,39009,10
24387,-1,-1
24388,249179,13
24389,-1,-1
24390,-1,-1
24391,-1,-1
24392,-1,-1
24393,-1,-1
24394,-1,-1
24395,173755,13
24396,-1,-1
24397,-1,-1
24398,-1,-1
24399,116021,12
24400,298916,13
24401,-1,-1
24402,-1,-1
24403,-1,-1
24404,319714,13
24405,251377,12
24406,-1,-1
24407,97616,13
24408,-1,-1
24409,-1,-1
24410,-1,-1
24411,-1,-1
24412,-1,-1
24413,-1,-1
24414,297808,12
24415,-1,-1
24416,31025,9
24417,-1,-1
24418,-1,-1
24419,-1,-1
24420,-1,-1
24421,189120,14
24422,201961,12
24423,-1,-1
24424,-1,-1
24425,343255,13
24426,-1,-1
24427,-1,-1
24428,-1,-1
24429,220617,13
24430,-1,-1
24431,203225,12
24432,188790,11
24433,322287,14
24434,-1,-1
24435,-1,-1
24436,149392,12
24437,-1,-1
24438,41404,12
24439,-1,-1
24440,-1,-1
24441,-1,-1
24442,-1,-1
24443,-1,-1
24444,164060,10
24445,-1,-1
24446,-1,-1
24447,-1,-1
24448,-1,-1
24449,187739,12
24450,-1,-1
24451,-1,-1
24452,-1,-1
24453,-1,-1
24454,299591,12
24455,-1,-1
24456,-1,-1
24457,160870,13
24458,134640,13
24459,-1,-1
24460,134804,13
24461,-1,-1
24462,-1,-1
24463,-1,-1
24464,-1,-1
24465,-1,-1
24466,-1,-1
24467,-1,-1
24468,-1,-1
24469,-1,-1
24470,370176,11
24471,-1,-1
24472,-1,-1
24473,315618,13
24474,190466,13
24475,23618,10
24476,3653,13
24477,-1,-1
24478,-1,-1
24479,263593,13
24480,-1,-1
24481,-1,-1
24482,-1,-1
24483,158483,13
24484,-1,-1
24485,-1,-1
24486,123742,12
24487,225177,12
24488,231626,14
24489,3168,13
24490,-1,-1
24491,301797,11
24492,-1,-1
24493,-1,-1
24494,120060,12
24495,-1,-1
24496,351663,13
24497,-1,-1
24498,-1,-1
24499,25890,13
24500,302595,12
24501,-1,-1
24502,-1,-1
24503,-1,-1
24504,236791,11
24505,-1,-1
24506,-1,-1
24507,-1,-1
24508,-1,-1
24509,-1,-1
24510,-1,-1
24511,-1,-1
24512,-1,-1
24513,216484,9
24514,-1,-1
24515,279916,11
24516,-1,-1
24517,-1,-1
24518,68814,12
24519,353039,12
24520,-1,-1
24521,227995,13
24522,-1,-1
24523,259541,13
24524,-1,-1
24525,-1,-1
24526,-1,-1
24527,-1,-1
24528,-1,-1
24529,-1,-1
24530,-1,-1
24531,23140,14
24532,-1,-1
24533,-1,-1
24534,-1,-1
24535,-1,-1
24536,-1,-1
24537,-1,-1
24538,-1,-1
24539,-1,-1
24540,319671,10
24541,-1,-1
24542,37001,12
24543,209372,11
24544,-1,-1
24545,218542,10
24546,-1,-1
24547,-1,-1
24548,-1,-1
24549,332853,12
24550,184183,12
24551,10335,12
24552,-1,-1
24553,176033,10
24554,-1,-1
24555,-1,-1
24556,-1,-1
24557,79075,13
24558,366780,14
24559,78435,11
24560,101038,12
24561,-1,-1
24562,168458,11
24563,-1,-1
24564,53254,13
24565,-1,-1
24566,348948,12
24567,-1,-1
24568,-1,-1
24569,-1,-1
24570,-1,-1
24571,64961,11
24572,-1,-1
24573,-1,-1
24574,68084,14
24575,-1,-1
24576,-1,-1
24577,-1,-1
24578,-1,-1
24579,-1,-1
24580,-1,-1
24581,-1,-1
24582,-1,-1
24583,34316,13
24584,-1,-1
24585,-1,-1
24586,-1,-1
24587,-1,-1
24588,-1,-1
24589,-1,-1
24590,-1,-1
24591,-1,-1
24592,-1,-1
24593,32801,12
24594,-1,-1
24595,333587,13
24596,-1,-1
24597,-1,-1
24598,-1,-1
24599,-1,-1
24600,99010,14
24601,-1,-1
24602,-1,-1
24603,-1,-1
24604,305055,13
24605,-1,-1
24606,-1,-1
24607,273082,14
24608,-1,-1
24609,-1,-1
24610,-1,-1
24611,9028,12
24612,88753,11
24613,279780,13
24614,-1,-1
24615,-1,-1
24616,-1,-1
24617,-1,-1
24618,-1,-1
24619,-1,-1
24620,-1,-1
24621,-1,-1
24622,-1,-1
24623,140570,12
24624,126283,12
24625,262045,13
24626,-1,-1
24627,-1,-1
24628,-1,-1
24629,-1,-1
24630,122911,9
24631,-1,-1
24632,155241,13
24633,-1,-1
24634,-1,-1
24635,325442,13
24636,-1,-1
24637,244254,14
24638,18239,12
24639,-1,-1
24640,-1,-1
24641,-1,-1
24642,-1,-1
24643,-1,-1
24644,-1,-1
24645,-1,-1
24646,-1,-1
24647,-1,-1
24648,-1,-1
24649,9098,12
24650,-1,-1
24651,-1,-1
24652,-1,-1
24653,-1,-1
24654,-1,-1
24655,-1,-1
24656,369016,11
24657,-1,-1
24658,170752,12
24659,-1,-1
24660,-1,-1
24661,-1,-1
24662,-1,-1
24663,-1,-1
24664,-1,-1
24665,-1,-1
24666,-1,-1
24667,-1,-1
24668,-1,-1
24669,-1,-1
24670,-1,-1
24671,216824,12
24672,-1,-1
24673,-1,-1
24674,304112,13
24675,-1,-1
24676,262524,12
24677,-1,-1
24678,254340,12
24679,224780,12
24680,103257,12
24681,-1,-1
24682,-1,-1
24683,-1,-1
24684,-1,-1
24685,-1,-1
24686,202730,13
24687,-1,-1
24688,323690,13
24689,-1,-1
24690,-1,-1
24691,-1,-1
24692,249173,12
24693,192074,13
24694,-1,-1
24695,-1,-1
24696,-1,-1
24697,10230,12
24698,252721,9
24699,-1,-1
24700,266503,10
24701,-1,-1
24702,-1,-1
24703,-1,-1
24704,-1,-1
24705,-1,-1
24706,323091,12
24707,-1,-1
24708,-1,-1
24709,-1,-1
24710,82943,13
24711,311378,12
24712,-1,-1
24713,-1,-1
24714,-1,-1
24715,-1,-1
24716,-1,-1
24717,-1,-1
24718,-1,-1
24719,-1,-1
24720,-1,-1
24721,-1,-1
24722,-1,-1
24723,-1,-1
24724,153912,13
24725,-1,-1
24726,196550,12
24727,-1,-1
24728,-1,-1
24729,-1,-1
24730,-1,-1
24731,-1,-1
24732,-1,-1
24733,-1,-1
24734,302456,13
24735,-1,-1
24736,-1,-1
24737,-1,-1
24738,219464,14
24739,-1,-1
24740,-1,-1
24741,-1,-1
24742,-1,-1
24743,57903,14
24744,-1,-1
24745,-1,-1
24746,-1,-1
24747,-1,-1
24748,-1,-1
24749,-1,-1
24750,-1,-1
24751,-1,-1
24752,-1,-1
24753,-1,-1
24754,98608,12
24755,84727,11
24756,-1,-1
24757,-1,-1
24758,-1,-1
24759,104284,12
24760,-1,-1
24761,-1,-1
24762,308043,14
24763,-1,-1
24764,-1,-1
24765,-1,-1
24766,274134,12
24767,-1,-1
24768,224297,13
24769,-1,-1
24770,-1,-1
24771,-1,-1
24772,-1,-1
24773,-1,-1
24774,164241,14
24775,-1,-1
24776,-1,-1
24777,-1,-1
24778,-1,-1
24779,-1,-1
24780,-1,-1
24781,-1,-1
24782,-1,-1
24783,172217,13
24784,-1,-1
24785,-1,-1
24786,-1,-1
24787,-1,-1
24788,-1,-1
24789,-1,-1
24790,-1,-1
24791,-1,-1
24792,-1,-1
24793,-1,-1
24794,-1,-1
24795,-1,-1
24796,-1,-1
24797,82602,14
24798,-1,-1
24799,-1,-1
24800,168813,7
24801,-1,-1
24802,-1,-1
24803,34786,10
24804,-1,-1
24805,-1,-1
24806,162963,13
24807,-1,-1
24808,-1,-1
24809,-1,-1
24810,-1,-1
24811,4666,9
24812,-1,-1
24813,-1,-1
24814,-1,-1
24815,-1,-1
24816,-1,-1
24817,-1,-1
24818,-1,-1
24819,188019,12
24820,-1,-1
24821,255289,13
24822,-1,-1
24823,-1,-1
24824,255613,12
24825,-1,-1
24826,-1,-1
24827,26571,12
24828,-1,-1
24829,-1,-1
24830,-1,-1
24831,-1,-1
24832,-1,-1
24833,-1,-1
24834,166173,11
24835,-1,-1
24836,-1,-1
24837,-1,-1
24838,141872,11
24839,58309,13
24840,-1,-1
24841,-1,-1
24842,-1,-1
24843,-1,-1
24844,25916,14
24845,-1,-1
24846,217016,8
24847,-1,-1
24848,167401,12
24849,-1,-1
24850,-1,-1
24851,-1,-1
24852,-1,-1
24853,-1,-1
24854,-1,-1
24855,-1,-1
24856,41823,13
24857,204288,8
24858,-1,-1
24859,222021,11
24860,-1,-1
24861,-1,-1
24862,267253,12
24863,27040,10
24864,-1,-1
24865,-1,-1
24866,-1,-1
24867,-1,-1
24868,361661,13
24869,-1,-1
24870,68753,14
24871,-1,-1
24872,81692,12
24873,-1,-1
24874,-1,-1
24875,225431,12
24876,108800,12
24877,-1,-1
24878,-1,-1
24879,-1,-1
24880,-1,-1
24881,-1,-1
24882,-1,-1
24883,-1,-1
24884,-1,-1
24885,-1,-1
24886,-1,-1
24887,245944,11
24888,-1,-1
24889,-1,-1
24890,-1,-1
24891,93180,12
24892,4808,13
24893,-1,-1
24894,-1,-1
24895,302591,11
24896,158418,12
24897,211938,12
24898,-1,-1
24899,-1,-1
24900,-1,-1
24901,32239,13
24902,-1,-1
24903,-1,-1
24904,-1,-1
24905,281826,13
24906,-1,-1
24907,-1,-1
24908,-1,-1
24909,-1,-1
24910,178616,13
24911,-1,-1
24912,-1,-1
24913,44788,13
24914,-1,-1
24915,-1,-1
24916,-1,-1
24917,-1,-1
24918,21962,12
24919,-1,-1
24920,-1,-1
24921,-1,-1
24922,-1,-1
24923,-1,-1
24924,-1,-1
24925,298114,11
24926,-1,-1
24927,197688,12
24928,75110,13
24929,-1,-1
24930,-1,-1
24931,-1,-1
24932,-1,-1
24933,178199,9
24934,159896,12
24935,-1,-1
24936,174291,13
24937,-1,-1
24938,-1,-1
24939,-1,-1
24940,-1,-1
24941,-1,-1
24942,-1,-1
24943,-1,-1
24944,-1,-1
24945,250130,12
24946,-1,-1
24947,87127,13
24948,-1,-1
24949,291249,13
24950,-1,-1
24951,-1,-1
24952,-1,-1
24953,-1,-1
24954,-1,-1
24955,-1,-1
24956,-1,-1
24957,166254,14
24958,128608,12
24959,-1,-1
24960,332074,13
24961,77202,12
24962,193285,11
24963,151824,12
24964,-1,-1
24965,319252,12
24966,224471,11
24967,-1,-1
24968,-1,-1
24969,-1,-1
24970,-1,-1
24971,-1,-1
24972,-1,-1
24973,149546,14
24974,-1,-1
24975,-1,-1
24976,-1,-1
24977,-1,-1
24978,-1,-1
24979,-1,-1
24980,308633,13
24981,75223,12
24982,-1,-1
24983,166838,11
24984,-1,-1
24985,-1,-1
24986,104649,12
24987,-1,-1
24988,-1,-1
24989,147383,11
24990,-1,-1
24991,316822,12
24992,-1,-1
24993,-1,-1
24994,-1,-1
24995,-1,-1
24996,-1,-1
24997,-1,-1
24998,-1,-1
24999,-1,-1
25000,-1,-1
25001,-1,-1
25002,-1,-1
25003,-1,-1
25004,-1,-1
25005,327073,15
25006,56429,11
25007,-1,-1
25008,-1,-1
25009,318303,13
25010,274233,12
25011,-1,-1
25012,316361,14
25013,319605,13
25014,-1,-1
25015,226092,12
25016,319605,13
25017,-1,-1
25018,23359,14
25019,-1,-1
25020,-1,-1
25021,-1,-1
25022,-1,-1
25023,343176,13
25024,-1,-1
25025,-1,-1
25026,-1,-1
25027,-1,-1
25028,-1,-1
25029,-1,-1
25030,-1,-1
25031,-1,-1
25032,-1,-1
25033,-1,-1
25034,-1,-1
25035,55693,11
25036,-1,-1
25037,-1,-1
25038,-1,-1
25039,-1,-1
25040,-1,-1
25041,214029,11
25042,-1,-1
25043,-1,-1
25044,-1,-1
25045,201986,14
25046,204216,11
25047,-1,-1
25048,-1,-1
25049,-1,-1
25050,-1,-1
25051,-1,-1
25052,74130,9
25053,-1,-1
25054,-1,-1
25055,-1,-1
25056,-1,-1
25057,-1,-1
25058,280325,13
25059,-1,-1
25060,254621,13
25061,374269,12
25062,-1,-1
25063,-1,-1
25064,-1,-1
25065,-1,-1
25066,222552,11
25067,-1,-1
25068,-1,-1
25069,-1,-1
25070,-1,-1
25071,-1,-1
25072,-1,-1
25073,-1,-1
25074,176909,10
25075,-1,-1
25076,-1,-1
25077,-1,-1
25078,84913,10
25079,-1,-1
25080,-1,-1
25081,-1,-1
25082,-1,-1
25083,311161,11
25084,-1,-1
25085,-1,-1
25086,-1,-1
25087,-1,-1
25088,278461,12
25089,-1,-1
25090,79906,13
25091,-1,-1
25092,146731,13
25093,-1,-1
25094,271070,12
25095,117590,12
25096,-1,-1
25097,361697,14
25098,-1,-1
25099,53447,12
25100,-1,-1
25101,112453,11
25102,-1,-1
25103,-1,-1
25104,8791,12
25105,303361,13
25106,-1,-1
25107,-1,-1
25108,-1,-1
25109,-1,-1
25110,-1,-1
25111,96002,11
25112,-1,-1
25113,-1,-1
25114,-1,-1
25115,54454,11
25116,329489,11
25117,-1,-1
25118,-1,-1
25119,-1,-1
25120,302794,10
25121,-1,-1
25122,-1,-1
25123,178417,12
25124,-1,-1
25125,-1,-1
25126,-1,-1
25127,-1,-1
25128,-1,-1
25129,-1,-1
25130,-1,-1
25131,310712,10
25132,299957,11
25133,248137,10
25134,-1,-1
25135,-1,-1
25136,-1,-1
25137,-1,-1
25138,-1,-1
25139,-1,-1
25140,61012,14
25141,136136,13
25142,-1,-1
25143,-1,-1
25144,-1,-1
25145,-1,-1
25146,-1,-1
25147,-1,-1
25148,-1,-1
25149,-1,-1
25150,-1,-1
25151,-1,-1
25152,82690,12
25153,311742,13
25154,-1,-1
25155,202551,9
25156,-1,-1
25157,283673,14
25158,-1,-1
25159,-1,-1
25160,-1,-1
25161,-1,-1
25162,258539,12
25163,94824,12
25164,91522,14
25165,78432,10
25166,-1,-1
25167,-1,-1
25168,-1,-1
25169,122457,10
25170,44134,12
25171,126089,12
25172,-1,-1
25173,19444,12
25174,-1,-1
25175,-1,-1
25176,-1,-1
25177,-1,-1
25178,-1,-1
25179,210576,13
25180,-1,-1
25181,14110,13
25182,-1,-1
25183,741,14
25184,-1,-1
25185,-1,-1
25186,196451,13
25187,-1,-1
25188,177228,13
25189,226429,8
25190,28265,13
25191,-1,-1
25192,-1,-1
25193,-1,-1
25194,-1,-1
25195,273518,16
25196,31617,11
25197,277276,12
25198,232822,12
25199,-1,-1
25200,106617,14
25201,-1,-1
25202,12553,12
25203,203384,12
25204,-1,-1
25205,-1,-1
25206,78720,12
25207,-1,-1
25208,-1,-1
25209,-1,-1
25210,-1,-1
25211,-1,-1
25212,66541,13
25213,-1,-1
25214,2595,13
25215,184466,11
25216,158608,10
25217,-1,-1
25218,-1,-1
25219,-1,-1
25220,331097,13
25221,-1,-1
25222,-1,-1
25223,-1,-1
25224,125065,13
25225,-1,-1
25226,303701,13
25227,316601,12
25228,15873,12
25229,-1,-1
25230,264868,12
25231,309857,12
25232,260240,13
25233,143344,13
25234,335545,14
25235,-1,-1
25236,-1,-1
25237,52296,12
25238,-1,-1
25239,-1,-1
25240,-1,-1
25241,-1,-1
25242,-1,-1
25243,-1,-1
25244,-1,-1
25245,-1,-1
25246,-1,-1
25247,-1,-1
25248,-1,-1
25249,-1,-1
25250,-1,-1
25251,-1,-1
25252,-1,-1
25253,152717,12
25254,-1,-1
25255,-1,-1
25256,-1,-1
25257,216202,10
25258,335760,13
25259,-1,-1
25260,-1,-1
25261,77228,12
25262,-1,-1
25263,-1,-1
25264,-1,-1
25265,-1,-1
25266,-1,-1
25267,-1,-1
25268,219814,14
25269,-1,-1
25270,-1,-1
25271,133318,12
25272,309762,13
25273,137820,13
25274,-1,-1
25275,283181,11
25276,-1,-1
25277,-1,-1
25278,55204,13
25279,-1,-1
25280,7557,10
25281,-1,-1
25282,-1,-1
25283,-1,-1
25284,-1,-1
25285,-1,-1
25286,-1,-1
25287,-1,-1
25288,43354,9
25289,310678,11
25290,-1,-1
25291,-1,-1
25292,-1,-1
25293,-1,-1
25294,11320,12
25295,-1,-1
25296,156804,12
25297,332984,13
25298,197501,13
25299,-1,-1
25300,-1,-1
25301,102642,10
25302,-1,-1
25303,-1,-1
25304,-1,-1
25305,255496,13
25306,-1,-1
25307,250479,13
25308,-1,-1
25309,-1,-1
25310,28649,13
25311,-1,-1
25312,-1,-1
25313,-1,-1
25314,172106,14
25315,-1,-1
25316,-1,-1
25317,361376,13
25318,103544,12
25319,-1,-1
25320,8619,11
25321,-1,-1
25322,-1,-1
25323,-1,-1
25324,-1,-1
25325,-1,-1
25326,-1,-1
25327,57115,13
25328,-1,-1
25329,-1,-1
25330,-1,-1
25331,-1,-1
25332,298393,9
25333,272156,11
25334,-1,-1
25335,-1,-1
25336,-1,-1
25337,-1,-1
25338,-1,-1
25339,182805,12
25340,10962,12
25341,-1,-1
25342,-1,-1
25343,323018,13
25344,-1,-1
25345,-1,-1
25346,84697,13
25347,-1,-1
25348,308151,12
25349,280258,12
25350,-1,-1
25351,-1,-1
25352,-1,-1
25353,-1,-1
25354,-1,-1
25355,209092,12
25356,-1,-1
25357,303004,11
25358,-1,-1
25359,-1,-1
25360,180105,12
25361,-1,-1
25362,-1,-1
25363,352903,9
25364,-1,-1
25365,172907,13
25366,-1,-1
25367,297627,9
25368,-1,-1
25369,279591,13
25370,-1,-1
25371,193685,14
25372,300035,14
25373,-1,-1
25374,-1,-1
25375,-1,-1
25376,209382,14
25377,-1,-1
25378,-1,-1
25379,106885,12
25380,101487,13
25381,-1,-1
25382,-1,-1
25383,300285,10
25384,331905,12
25385,-1,-1
25386,-1,-1
25387,-1,-1
25388,273108,11
25389,115066,7
25390,-1,-1
25391,361359,12
25392,115216,11
25393,7123,12
25394,150196,12
25395,-1,-1
25396,-1,-1
25397,-1,-1
25398,-1,-1
25399,-1,-1
25400,-1,-1
25401,63196,12
25402,362446,11
25403,-1,-1
25404,178668,13
25405,-1,-1
25406,134535,12
25407,-1,-1
25408,-1,-1
25409,-1,-1
25410,243357,12
25411,-1,-1
25412,-1,-1
25413,-1,-1
25414,182537,13
25415,-1,-1
25416,-1,-1
25417,-1,-1
25418,-1,-1
25419,-1,-1
25420,-1,-1
