Vertice,Pai,Nivel
130,279346,1515
131,143878,3208
132,200496,12140
133,319850,2347
134,30069,3855
135,300123,11130
136,129354,2034
137,-1,-1
138,286962,4359
139,230858,2829
140,-1,-1
141,235261,2563
142,44915,10060
143,-1,-1
144,311186,496
145,-1,-1
146,93964,5103
147,351673,14983
148,72812,7405
149,288067,10773
150,350157,745
151,224726,7563
152,-1,-1
153,-1,-1
154,169420,1531
155,258346,4747
156,-1,-1
157,264722,8494
158,-1,-1
159,354839,6548
160,-1,-1
161,144350,4285
162,124011,9195
163,95592,13958
164,202368,11369
165,114361,735
166,-1,-1
167,217080,8549
168,211633,7877
169,-1,-1
170,-1,-1
171,-1,-1
172,-1,-1
173,-1,-1
174,201410,15388
175,252894,5071
176,-1,-1
177,305979,2868
178,207269,2763
179,-1,-1
180,39636,5363
181,-1,-1
182,24037,2432
183,7179,1814
184,5406,14851
185,104727,7472
186,346135,3713
187,270818,2824
188,363346,9067
189,75004,1057
190,102078,7296
191,-1,-1
192,345694,14797
193,280036,6341
194,-1,-1
195,333473,2707
196,324907,430
197,187832,12571
198,171672,1192
199,212043,6601
200,284681,2028
201,108200,3571
202,320646,4210
203,345263,4823
204,51582,4813
205,190226,7371
206,359824,2303
207,254947,9745
208,171665,3257
209,-1,-1
210,308200,5477
211,322010,4949
212,337433,2565
213,-1,-1
214,368172,336
215,-1,-1
216,-1,-1
217,36192,574
218,-1,-1
219,-1,-1
220,-1,-1
221,204546,265
222,224013,6713
223,64898,4605
224,34902,128
225,-1,-1
226,-1,-1
227,-1,-1
228,55073,16992
229,61105,3824
230,361264,35
231,121152,845
232,158474,49
233,322333,4039
234,223704,1755
235,50213,6300
236,273540,13818
237,254649,16779
238,-1,-1
239,321222,923
240,26060,595
241,-1,-1
242,-1,-1
243,308471,4850
244,-1,-1
245,-1,-1
246,-1,-1
247,190546,6060
248,-1,-1
249,-1,-1
250,143078,3338
251,27933,12539
252,-1,-1
253,257617,408
254,338972,606
255,221337,388
256,301359,2897
257,176331,4915
258,189696,15434
259,308400,449
260,-1,-1
261,-1,-1
262,46231,3892
263,349103,105
264,299945,900
265,277409,7750
266,248437,3056
267,238219,234
268,311742,3765
269,-1,-1
270,-1,-1
271,304742,16959
272,11677,8340
273,-1,-1
274,-1,-1
275,192617,90
276,-1,-1
277,106091,2299
278,-1,-1
279,-1,-1
280,-1,-1
281,-1,-1
282,-1,-1
283,365152,8528
284,-1,-1
285,216638,4317
286,142739,4595
287,28039,3730
288,151615,3816
289,12168,2717
290,152447,4220
291,-1,-1
292,31901,2867
293,57880,6818
294,25359,364
295,45671,2132
296,168589,3894
297,11677,8340
298,341618,2459
299,-1,-1
300,280100,3513
301,99574,367
302,55469,793
303,-1,-1
304,134292,3155
305,324610,707
306,-1,-1
307,-1,-1
308,134621,1481
309,248428,4228
310,-1,-1
311,162251,5698
312,283238,1041
313,45210,4004
314,140785,7080
315,277081,3872
316,93882,5402
317,-1,-1
318,197083,198
319,264381,629
320,360596,8501
321,136700,1765
322,-1,-1
323,-1,-1
324,-1,-1
325,-1,-1
326,-1,-1
327,-1,-1
328,264612,10703
329,38050,5711
330,243851,829
331,-1,-1
332,203872,13419
333,-1,-1
334,328222,1590
335,121164,3768
336,349874,13486
337,272020,1771
338,-1,-1
339,-1,-1
340,363015,3021
341,-1,-1
342,51381,1681
343,312085,5918
344,-1,-1
345,-1,-1
346,61904,3033
347,-1,-1
348,235856,17009
349,-1,-1
350,72623,15093
351,214820,1323
352,183037,5226
353,-1,-1
354,189650,1664
355,-1,-1
356,-1,-1
357,-1,-1
358,-1,-1
359,227443,4944
360,-1,-1
361,-1,-1
362,136090,1364
363,5942,1636
364,40479,1805
365,24543,73
366,149078,9646
367,-1,-1
368,258195,6492
369,147402,517
370,193741,2900
371,120321,7193
372,-1,-1
373,-1,-1
374,273169,259
375,105409,6
376,-1,-1
377,257911,1964
378,101515,220
379,332208,1229
380,199401,1550
381,-1,-1
382,41764,2496
383,-1,-1
384,63912,3186
385,226919,2935
386,128277,4101
387,244115,510
388,-1,-1
389,-1,-1
390,43233,101
391,369624,2273
392,-1,-1
393,-1,-1
394,77755,277
395,209845,262
396,-1,-1
397,-1,-1
398,297594,3759
399,-1,-1
400,345023,1540
401,-1,-1
402,-1,-1
403,319467,979
404,-1,-1
405,358511,1068
406,213395,1027
407,127100,3295
408,-1,-1
409,-1,-1
410,274028,4889
411,221686,14158
412,-1,-1
413,159272,927
414,180286,9707
415,-1,-1
416,179909,8724
417,-1,-1
418,280403,1154
419,280403,1154
420,52103,4320
421,227085,11514
422,-1,-1
423,152838,12118
424,360708,5898
425,370318,3464
426,-1,-1
427,26596,12422
428,268173,6360
429,43439,184
430,-1,-1
431,332010,1164
432,353748,2358
433,82737,10237
434,287396,8114
435,-1,-1
436,110854,1827
437,68917,11618
438,-1,-1
439,82085,16888
440,227053,6433
441,54066,16762
442,295425,7042
443,231244,10823
444,328684,4422
445,295335,1183
446,140492,2062
447,232818,2586
448,5555,638
449,3015,4537
450,189552,2709
451,62473,550
452,-1,-1
453,33917,1715
454,143572,7273
455,209370,402
456,-1,-1
457,49221,11901
458,141724,6099
459,298933,11286
460,-1,-1
461,306040,2728
462,-1,-1
463,282265,2325
464,285079,2721
465,186188,653
466,-1,-1
467,149148,12212
468,-1,-1
469,-1,-1
470,31838,5731
471,-1,-1
472,-1,-1
473,-1,-1
474,-1,-1
475,-1,-1
476,-1,-1
477,-1,-1
478,38754,2266
479,342637,12925
480,206233,7024
481,-1,-1
482,-1,-1
483,43233,101
484,272451,2382
485,187356,16717
486,76308,3292
487,178880,710
488,6445,428
489,220499,3254
490,215162,301
491,165443,4609
492,215162,301
493,326926,648
494,-1,-1
495,256212,4493
496,-1,-1
497,2676,16230
498,-1,-1
499,34371,1056
500,-1,-1
501,151524,1809
502,-1,-1
503,-1,-1
504,335459,10480
505,79507,3576
506,342648,1480
507,-1,-1
508,256144,4321
509,201337,5449
510,54942,1305
511,282808,332
512,243360,2597
513,207441,7966
514,260361,3799
515,200960,10720
516,62870,1732
517,338605,484
518,53826,866
519,71701,11797
520,288946,4596
521,169442,4601
522,-1,-1
523,195098,1658
524,-1,-1
525,-1,-1
526,181922,3395
527,-1,-1
528,-1,-1
529,261335,5424
530,203802,2914
531,176223,3527
532,98266,3032
533,202569,5737
534,-1,-1
535,71800,3673
536,32218,536
537,-1,-1
538,-1,-1
539,119526,69
540,-1,-1
541,-1,-1
542,93894,1236
543,132162,1370
544,-1,-1
545,-1,-1
546,78604,16681
547,-1,-1
548,297460,3065
549,-1,-1
550,24886,6625
551,211578,439
552,360649,725
553,92543,6215
554,333140,3993
555,-1,-1
556,-1,-1
557,-1,-1
558,146829,11874
559,159501,1700
560,4940,331
561,217399,687
562,-1,-1
563,1873,7053
564,86308,1562
565,214765,161
566,283186,3131
567,292219,10027
568,249430,2004
569,337562,8323
570,-1,-1
571,-1,-1
572,313054,7641
573,185018,143
574,204686,9815
575,-1,-1
576,262695,9368
577,135723,4047
578,76584,12394
579,220184,8595
580,272695,300
581,291838,6160
582,189552,2709
583,193409,307
584,244488,186
585,133583,6326
586,286928,9590
587,-1,-1
588,231070,6127
589,373064,5897
590,312074,1817
591,-1,-1
592,-1,-1
593,191255,1947
594,239313,1944
595,-1,-1
596,168874,10918
597,63668,7213
598,354020,16329
599,178417,11877
600,-1,-1
601,335220,6676
602,116550,10995
603,40959,6707
604,346799,3704
605,61389,245
606,166223,1335
607,370570,3135
608,133270,3658
609,62598,7655
610,2597,14229
611,27812,2513
612,272294,1862
613,-1,-1
614,333108,2245
615,208190,1721
616,242570,1502
617,47916,1127
618,-1,-1
619,106611,14526
620,152335,831
621,6098,10525
622,168033,14695
623,349330,1360
624,90246,16642
625,238846,507
626,226580,2751
627,142227,2362
628,-1,-1
629,210565,688
630,356917,3793
631,304193,1112
632,360431,421
633,-1,-1
634,109026,4819
635,293526,8982
636,22554,1908
637,264954,16756
638,-1,-1
639,47281,2898
640,-1,-1
641,298235,345
642,-1,-1
643,194619,3472
644,-1,-1
645,-1,-1
646,-1,-1
647,-1,-1
648,245143,24
649,342730,817
650,-1,-1
651,367899,3583
652,-1,-1
653,180713,16999
654,-1,-1
655,-1,-1
656,-1,-1
657,-1,-1
658,-1,-1
659,-1,-1
660,347775,11330
661,315047,3203
662,328742,1204
663,192617,90
664,-1,-1
665,-1,-1
666,225228,1543
667,166406,2363
668,-1,-1
669,234472,572
670,12128,737
671,274151,10062
672,-1,-1
673,111303,16078
674,-1,-1
675,177961,160
676,309866,4644
677,176246,12750
678,362977,658
679,-1,-1
680,349305,11164
681,-1,-1
682,-1,-1
683,146482,12834
684,3109,7240
685,-1,-1
686,-1,-1
687,22745,4522
688,283783,10776
689,-1,-1
690,78098,6337
691,-1,-1
692,160447,1219
693,-1,-1
694,77038,1611
695,370712,3870
696,276410,4328
697,-1,-1
698,-1,-1
699,231063,456
700,213529,10371
701,213163,8233
702,-1,-1
703,320389,2889
704,-1,-1
705,-1,-1
706,-1,-1
707,-1,-1
708,68181,4402
709,184725,1251
710,159272,927
711,49221,11901
712,318052,384
713,220890,61
714,-1,-1
715,-1,-1
716,208033,13756
717,-1,-1
718,-1,-1
719,-1,-1
720,260759,6379
721,93055,2388
722,328519,939
723,-1,-1
724,80659,2061
725,234334,7409
726,170841,16480
727,-1,-1
728,-1,-1
729,166864,995
730,251469,1224
731,44992,11017
732,-1,-1
733,25637,359
734,269525,1179
735,75146,2613
736,-1,-1
737,104234,2284
738,339052,8732
739,-1,-1
740,-1,-1
741,-1,-1
742,-1,-1
743,-1,-1
744,-1,-1
745,126652,1610
746,276183,5024
747,79657,1238
748,78738,1429
749,175859,4927
750,186848,7965
751,41016,1747
752,218434,4107
753,-1,-1
754,305036,2352
755,276119,323
756,42303,5488
757,246570,3074
758,231614,10332
759,277385,1108
760,56806,915
761,-1,-1
762,150650,60
763,51857,937
764,-1,-1
765,241459,16835
766,-1,-1
767,32079,8694
768,304411,2443
769,-1,-1
770,255843,14508
771,-1,-1
772,-1,-1
773,298915,10974
774,-1,-1
775,299448,2111
776,132280,2400
777,226299,804
778,94136,1647
779,66232,4565
780,-1,-1
781,132246,10207
782,365568,17020
783,-1,-1
784,-1,-1
785,246383,9854
786,-1,-1
787,26182,1950
788,1023,6291
789,-1,-1
790,324144,5982
791,261681,12531
792,310641,696
793,141232,1673
794,121075,7805
795,-1,-1
796,291727,5831
797,334118,4362
798,363230,1130
799,75705,3324
800,265708,5879
801,309910,303
802,37048,2667
803,347143,4567
804,267529,2127
805,-1,-1
806,-1,-1
807,-1,-1
808,223067,4574
809,147024,133
810,-1,-1
811,331690,4415
812,87029,852
813,348886,4160
814,-1,-1
815,-1,-1
816,76992,7036
817,119414,7878
818,108116,3651
819,31871,2795
820,363230,1130
821,21693,3970
822,-1,-1
823,262837,590
824,163237,14801
825,288930,8055
826,312412,5757
827,322421,2506
828,-1,-1
829,40429,6081
830,-1,-1
831,99475,7584
832,112815,93
833,340943,1434
834,370291,869
835,-1,-1
836,-1,-1
837,-1,-1
838,-1,-1
839,53926,89
840,-1,-1
841,-1,-1
842,119531,858
843,-1,-1
844,-1,-1
845,-1,-1
846,272020,1771
847,267126,509
848,229353,3319
849,361264,35
850,307614,10714
851,136005,148
852,16937,4364
853,98902,16940
854,-1,-1
855,-1,-1
856,301252,2416
857,-1,-1
858,-1,-1
859,104321,2928
860,33610,8497
861,113535,1556
862,169420,1531
863,284586,12153
864,293103,3479
865,197366,4334
866,-1,-1
867,-1,-1
868,255840,1720
869,232782,525
870,168903,363
871,158154,3035
872,257012,14468
873,370164,603
874,339824,242
875,23982,4447
876,-1,-1
877,298531,6896
878,261271,2899
879,-1,-1
880,115689,134
881,-1,-1
882,-1,-1
883,325546,12999
884,-1,-1
885,82851,1142
886,176340,15776
887,-1,-1
888,-1,-1
889,-1,-1
890,93894,1236
891,-1,-1
892,-1,-1
893,81529,2937
894,126877,896
895,80655,3144
896,136005,148
897,199515,8209
898,53624,2936
899,209795,2468
900,111430,1901
901,99286,4185
902,249156,293
903,-1,-1
904,298244,5754
905,202077,9576
906,121559,3059
907,266965,107
908,-1,-1
909,277551,1942
910,373901,13383
911,-1,-1
912,-1,-1
913,177961,160
914,239840,6834
915,-1,-1
916,-1,-1
917,170587,4438
918,177308,394
919,70971,5853
920,3099,433
921,-1,-1
922,-1,-1
923,-1,-1
924,324728,4416
925,-1,-1
926,157231,1321
927,244489,5157
928,35496,15551
929,-1,-1
930,278041,3771
931,42411,4015
932,79044,778
933,333819,7188
934,-1,-1
935,128842,3287
936,120882,2012
937,45889,17000
938,371870,2780
939,-1,-1
940,139985,1619
941,-1,-1
942,-1,-1
943,217395,6826
944,131880,5647
945,238336,1829
946,269767,2135
947,263216,34
948,-1,-1
949,9132,410
950,227877,4811
951,352548,11204
952,-1,-1
953,37813,3473
954,339424,2466
955,-1,-1
956,-1,-1
957,93464,1416
958,-1,-1
959,190674,1415
960,102526,10187
961,352635,3787
962,-1,-1
963,-1,-1
964,126739,2906
965,54922,9457
966,192912,5867
967,-1,-1
968,-1,-1
969,-1,-1
970,84427,756
971,358088,7916
972,259490,10451
973,85662,3750
974,-1,-1
975,-1,-1
976,178361,283
977,-1,-1
978,351169,6817
979,-1,-1
980,53491,4993
981,311116,16515
982,301501,6022
983,132884,3243
984,140081,1508
985,-1,-1
986,273744,8825
987,-1,-1
988,-1,-1
989,72686,4736
990,173456,6246
991,354302,9880
992,-1,-1
993,-1,-1
994,6188,854
995,-1,-1
996,247595,1825
997,96987,3433
998,258697,10831
999,123020,25
1000,-1,-1
1001,345766,412
1002,-1,-1
1003,-1,-1
1004,136526,17027
1005,-1,-1
1006,-1,-1
1007,159272,927
1008,-1,-1
1009,225085,1050
1010,-1,-1
1011,187834,10150
1012,109055,1272
1013,197100,339
1014,229140,2172
1015,355391,1617
1016,238499,2125
1017,-1,-1
1018,251186,8676
1019,-1,-1
1020,-1,-1
1021,283736,1015
1022,50718,1600
1023,146503,6290
1024,-1,-1
1025,73814,11084
1026,213395,1027
1027,9277,7945
1028,-1,-1
1029,31493,3741
1030,-1,-1
1031,284681,2028
1032,229113,588
1033,156999,2735
1034,145130,5000
1035,267198,2617
1036,213542,4162
1037,-1,-1
1038,362281,3066
1039,23577,1952
1040,107971,3733
1041,54663,1237
1042,335373,6977
1043,212076,6011
1044,-1,-1
1045,78284,2262
1046,-1,-1
1047,310256,1230
1048,364393,1701
1049,349330,1360
1050,244296,7786
1051,208775,13281
1052,-1,-1
1053,294412,7780
1054,-1,-1
1055,-1,-1
1056,293103,3479
1057,-1,-1
1058,-1,-1
1059,2580,4267
1060,217378,6074
1061,113958,6203
1062,8830,2401
1063,315474,2441
1064,45671,2132
1065,361820,2193
1066,95491,6474
1067,356630,12300
1068,-1,-1
1069,-1,-1
1070,-1,-1
1071,231285,12749
1072,168423,57
1073,21027,386
1074,371870,2780
1075,-1,-1
1076,-1,-1
1077,-1,-1
1078,-1,-1
1079,273896,1624
1080,-1,-1
1081,360519,14643
1082,262981,6497
1083,101459,12243
1084,198426,1676
1085,62181,6400
1086,-1,-1
1087,269211,7715
1088,60134,1170
1089,41260,371
1090,327826,5242
1091,216042,15150
1092,178820,7801
1093,206798,809
1094,176135,141
1095,155857,3505
1096,63025,1796
1097,-1,-1
1098,221021,7809
1099,147252,7071
1100,263770,670
1101,87367,504
1102,346095,5621
1103,137430,15614
1104,93765,3441
1105,-1,-1
1106,92872,10443
1107,26182,1950
1108,-1,-1
1109,-1,-1
1110,-1,-1
1111,-1,-1
1112,154716,7077
1113,19734,7721
1114,57345,1716
1115,86249,9063
1116,134133,10093
1117,315910,6284
1118,333711,6694
1119,356386,12324
1120,-1,-1
1121,215930,2110
1122,13622,769
1123,7742,2018
1124,350355,6959
1125,180360,1505
1126,-1,-1
1127,297417,488
1128,162257,8602
1129,-1,-1
1130,364518,2492
1131,295340,7645
1132,255157,2123
1133,191150,585
1134,109055,1272
1135,321024,8666
1136,106380,2419
1137,353292,1712
1138,84427,756
1139,348004,6680
1140,-1,-1
1141,201042,1495
1142,206343,4132
1143,205448,894
1144,200070,10660
1145,-1,-1
1146,-1,-1
1147,118663,3340
1148,191296,4525
1149,181838,15818
1150,119815,3055
1151,344467,1672
1152,-1,-1
1153,6477,943
1154,-1,-1
1155,-1,-1
1156,-1,-1
1157,-1,-1
1158,-1,-1
1159,-1,-1
1160,222828,3785
1161,113580,5296
1162,288440,2306
1163,12930,2006
1164,-1,-1
1165,102504,6985
1166,10278,4555
1167,-1,-1
1168,-1,-1
1169,-1,-1
1170,89444,6766
1171,287306,4420
1172,27306,11563
1173,302031,3075
1174,217410,1098
1175,-1,-1
1176,333190,1637
1177,-1,-1
1178,320818,3890
1179,-1,-1
1180,304596,85
1181,333467,10180
1182,322707,705
1183,359578,6594
1184,185018,143
1185,8215,2962
1186,-1,-1
1187,262238,2720
1188,78458,2922
1189,-1,-1
1190,349678,6058
1191,-1,-1
1192,337983,1073
1193,371799,2839
1194,72983,11504
1195,-1,-1
1196,31700,2209
1197,347263,5920
1198,-1,-1
1199,-1,-1
1200,131091,7366
1201,-1,-1
1202,294257,913
1203,318538,7765
1204,-1,-1
1205,260361,3799
1206,74135,3946
1207,90659,807
1208,132524,1764
1209,334954,1132
1210,-1,-1
1211,134202,11371
1212,143169,10826
1213,178790,2288
1214,-1,-1
1215,109847,4240
1216,-1,-1
1217,-1,-1
1218,359849,6026
1219,339718,5011
1220,-1,-1
1221,199474,304
1222,88281,7649
1223,-1,-1
1224,-1,-1
1225,-1,-1
1226,75705,3324
1227,298235,345
1228,126910,7379
1229,80928,3650
1230,-1,-1
1231,360649,725
1232,123300,7723
1233,355657,15304
1234,-1,-1
1235,326945,728
1236,-1,-1
1237,99045,6027
1238,-1,-1
1239,80925,1493
1240,310429,8246
1241,223077,8116
1242,-1,-1
1243,-1,-1
1244,151413,4970
1245,28053,201
1246,36163,3538
1247,-1,-1
1248,345180,2851
1249,233805,1529
1250,234844,15610
1251,213868,3616
1252,160570,8444
1253,-1,-1
1254,72018,3136
1255,-1,-1
1256,-1,-1
1257,22026,4554
1258,175426,7578
1259,3039,6348
1260,325340,1618
1261,40181,2587
1262,-1,-1
1263,248843,5329
1264,-1,-1
1265,277363,15278
1266,-1,-1
1267,-1,-1
1268,-1,-1
1269,224382,1522
1270,-1,-1
1271,-1,-1
1272,62474,1666
1273,-1,-1
1274,73814,11084
1275,-1,-1
1276,-1,-1
1277,-1,-1
1278,-1,-1
1279,292153,3228
1280,112815,93
1281,295350,4707
1282,-1,-1
1283,-1,-1
1284,350075,2120
1285,14087,5308
1286,-1,-1
1287,-1,-1
1288,-1,-1
1289,203093,16119
1290,234298,1279
1291,141751,269
1292,209975,37
1293,-1,-1
1294,-1,-1
1295,311063,12006
1296,-1,-1
1297,87938,4287
1298,277756,44
1299,318521,5460
1300,70528,5007
1301,-1,-1
1302,-1,-1
1303,228902,1870
1304,278565,5365
1305,119136,145
1306,-1,-1
1307,-1,-1
1308,115786,1703
1309,-1,-1
1310,-1,-1
1311,-1,-1
1312,252538,789
1313,119730,326
1314,330506,8508
1315,238336,1829
1316,208781,180
1317,364524,3858
1318,305069,4465
1319,180864,1957
1320,-1,-1
1321,-1,-1
1322,352497,2772
1323,-1,-1
1324,4315,15005
1325,-1,-1
1326,-1,-1
1327,281211,5597
1328,15335,1074
1329,324051,2412
1330,105225,4333
1331,-1,-1
1332,370005,597
1333,-1,-1
1334,180738,8764
1335,-1,-1
1336,81252,834
1337,121566,5887
1338,98088,2314
1339,178353,2253
1340,9036,123
1341,-1,-1
1342,331396,7275
1343,-1,-1
1344,-1,-1
1345,45690,16677
1346,-1,-1
1347,-1,-1
1348,287643,12870
1349,242061,8285
1350,327898,3689
1351,178317,5750
1352,90336,6506
1353,81189,281
1354,-1,-1
1355,195011,5391
1356,268339,8187
1357,165154,5801
1358,-1,-1
1359,-1,-1
1360,48064,13047
1361,-1,-1
1362,368945,3296
1363,-1,-1
1364,48621,6444
1365,-1,-1
1366,316260,1320
1367,179391,7330
1368,269994,11979
1369,36694,8179
1370,80905,1457
1371,-1,-1
1372,330806,5106
1373,-1,-1
1374,357182,4137
1375,-1,-1
1376,68731,9234
1377,251666,535
1378,204077,3956
1379,-1,-1
1380,369967,2164
1381,39799,3614
1382,-1,-1
1383,144177,2740
1384,-1,-1
1385,-1,-1
1386,-1,-1
1387,267984,1077
1388,-1,-1
1389,291460,1339
1390,256511,1211
1391,217299,3112
1392,205966,2993
1393,-1,-1
1394,7137,692
1395,71265,179
1396,-1,-1
1397,281483,3968
1398,-1,-1
1399,-1,-1
1400,211589,1995
1401,-1,-1
1402,21725,2044
1403,356999,3095
1404,-1,-1
1405,-1,-1
1406,160216,1915
1407,-1,-1
1408,210957,6556
1409,25159,469
1410,-1,-1
1411,344921,3083
1412,43494,10425
1413,304618,2653
1414,87029,852
1415,102312,4194
1416,8946,56
1417,152311,166
1418,88712,1488
1419,100990,5453
1420,10340,2798
1421,117193,16801
1422,82934,1603
1423,-1,-1
1424,151618,4540
1425,281168,9146
1426,157524,4752
1427,-1,-1
1428,242061,8285
1429,155857,3505
1430,94837,12409
1431,145528,889
1432,-1,-1
1433,110568,6851
1434,-1,-1
1435,-1,-1
1436,-1,-1
1437,26525,12382
1438,112324,1549
1439,-1,-1
1440,-1,-1
1441,189105,7182
1442,351784,5541
1443,-1,-1
1444,-1,-1
1445,256511,1211
1446,178014,1687
1447,-1,-1
1448,327641,1463
1449,-1,-1
1450,-1,-1
1451,312113,920
1452,276963,10222
1453,314958,6199
1454,202343,5217
1455,22886,1466
1456,181689,1750
1457,118446,5
1458,38880,5237
1459,185689,1709
1460,-1,-1
1461,139939,1675
1462,324573,8968
1463,89444,6766
1464,334942,798
1465,-1,-1
1466,-1,-1
1467,18566,1442
1468,88859,942
1469,194430,6285
1470,218895,4275
1471,181240,1125
1472,96346,372
1473,-1,-1
1474,308777,15382
1475,-1,-1
1476,324348,11925
1477,-1,-1
1478,158748,3747
1479,84427,756
1480,262976,6050
1481,350125,2605
1482,32456,2462
1483,-1,-1
1484,364448,2081
1485,141311,12178
1486,118446,5
1487,141854,4517
1488,267711,1298
1489,6500,3409
1490,-1,-1
1491,-1,-1
1492,40181,2587
1493,170611,3953
1494,76322,2674
1495,241023,1139
1496,101723,6763
1497,-1,-1
1498,-1,-1
1499,153141,3134
1500,205163,1856
1501,-1,-1
1502,69193,1640
1503,103323,2930
1504,112384,4509
1505,270313,3578
1506,-1,-1
1507,-1,-1
1508,-1,-1
1509,-1,-1
1510,-1,-1
1511,192027,11068
1512,56598,263
1513,188151,12559
1514,211530,2827
1515,372045,746
1516,94750,2285
1517,55050,7150
1518,124054,1553
1519,155857,3505
1520,305686,7012
1521,349787,5039
1522,-1,-1
1523,-1,-1
1524,280558,654
1525,218519,7474
1526,-1,-1
1527,16761,5576
1528,56640,12702
1529,-1,-1
1530,344343,4089
1531,293820,1498
1532,334865,11660
1533,19014,7473
1534,220122,13670
1535,-1,-1
1536,92574,2046
1537,116104,1521
1538,224146,4732
1539,-1,-1
1540,-1,-1
1541,142145,13704
1542,118857,1208
1543,267278,4279
1544,-1,-1
1545,-1,-1
1546,-1,-1
1547,135941,9767
1548,78038,2234
1549,319208,1591
1550,352834,11918
1551,243038,9137
1552,249617,4142
1553,176038,7707
1554,217234,12614
1555,338339,7218
1556,-1,-1
1557,177971,1754
1558,-1,-1
1559,129676,4938
1560,-1,-1
1561,120546,12227
1562,-1,-1
1563,-1,-1
1564,-1,-1
1565,-1,-1
1566,272002,686
1567,-1,-1
1568,298328,2637
1569,-1,-1
1570,-1,-1
1571,133234,3976
1572,146879,2711
1573,295235,1273
1574,246279,2733
1575,257659,2832
1576,294395,7334
1577,76956,4123
1578,-1,-1
1579,194384,16097
1580,218615,9874
1581,-1,-1
1582,71513,150
1583,163251,2680
1584,232632,7155
1585,149087,7442
1586,21099,917
1587,374437,3381
1588,185814,435
1589,261572,1795
1590,151524,1809
1591,-1,-1
1592,-1,-1
1593,247943,2518
1594,-1,-1
1595,210550,3270
1596,-1,-1
1597,-1,-1
1598,756,5489
1599,195250,1405
1600,89053,1803
1601,328449,1575
1602,38860,9326
1603,73904,6870
1604,301792,11191
1605,-1,-1
1606,-1,-1
1607,37023,14434
1608,137941,5317
1609,328449,1575
1610,129940,183
1611,-1,-1
1612,47885,10262
1613,301118,4451
1614,98385,6987
1615,117530,1967
1616,-1,-1
1617,-1,-1
1618,178255,730
1619,-1,-1
1620,-1,-1
1621,-1,-1
1622,-1,-1
1623,-1,-1
1624,128273,8655
1625,40312,6250
1626,-1,-1
1627,57134,2919
1628,350125,2605
1629,86708,2955
1630,-1,-1
1631,212372,2739
1632,88901,1887
1633,-1,-1
1634,42136,13610
1635,338705,589
1636,270006,9180
1637,89888,2732
1638,-1,-1
1639,-1,-1
1640,-1,-1
1641,-1,-1
1642,-1,-1
1643,104519,1943
1644,347035,2169
1645,-1,-1
1646,122561,1076
1647,163801,5769
1648,160925,5568
1649,373680,4010
1650,-1,-1
1651,332482,5626
1652,177840,6209
1653,28189,7529
1654,-1,-1
1655,367728,744
1656,-1,-1
1657,229118,13054
1658,30262,16730
1659,129199,6673
1660,87415,16425
1661,167504,447
1662,133100,6084
1663,333173,1433
1664,-1,-1
1665,-1,-1
1666,103311,6336
1667,-1,-1
1668,176415,476
1669,-1,-1
1670,-1,-1
1671,25579,12060
1672,24188,5661
1673,-1,-1
1674,182459,6836
1675,1612,10263
1676,97609,13095
1677,316497,12712
1678,15623,7178
1679,189361,1291
1680,25695,6214
1681,364011,1914
1682,125839,4224
1683,-1,-1
1684,226450,6051
1685,138703,1977
1686,178790,2288
